alt_km,lat_deg,lon_deg,lt_h,doy,f107,f107m,kp3h,kp24h,temperature_k,exospheric_temp_k,density_g_cm3,mean_mol_mass_g,d_h_g_cm3,d_he_g_cm3,d_o_g_cm3,d_n2_g_cm3,d_o2_g_cm3,d_n_g_cm3
392.42000000000002,14.140000000000001,59.020000000000039,6.3399999999999999,165,138.06,120.02,4.1000000000000005,3.2800000000000002,1000,1000,3.2784793759996211e-13,1.6653964519500732,1.6216783233109766e-13,1.2966734077527603e-13,3.2290102124250819e-14,2.1406007531751825e-16,6.9765696647033036e-17,3.4388345459651333e-15
395.73000000000002,15.409999999999997,64.130000000000052,6.7100000000000009,167,138.88999999999999,120.63,4.1500000000000004,3.3200000000000003,1000,1000,3.2354213709215318e-13,1.6530015468597412,1.6160739467561275e-13,1.278842212248249e-13,3.0550245628613651e-14,1.6164460451534827e-16,6.2450018665385454e-17,3.2761483159177889e-15
399.04000000000002,16.680000000000007,69.240000000000009,7.0799999999999983,169,139.72,121.24000000000001,4.2000000000000002,3.3599999999999999,1000,1000,3.1938251414224961e-13,1.6410781145095825,1.6104949134270602e-13,1.2612732581442077e-13,2.8905710832728693e-14,1.2277975504511578e-16,5.5907549415683039e-17,3.1213053992037824e-15
402.35000000000002,17.950000000000003,74.350000000000023,7.4499999999999993,171,140.55000000000001,121.84999999999999,4.25,3.3999999999999999,1000,1000,3.1535941935091627e-13,1.6295926570892334,1.6049402746468738e-13,1.2439624796824894e-13,2.7351185145950765e-14,9.3983209024535837e-17,5.0055928178695112e-17,2.9739244192386128e-15
405.66000000000003,19.219999999999999,79.460000000000036,7.8200000000000003,173,141.38,122.46000000000001,4.2999999999999998,3.4399999999999999,1000,1000,3.1146436883615347e-13,1.6185166835784912,1.5994100304155684e-13,1.2269060821554906e-13,2.5881657521363913e-14,7.2627470251225595e-17,4.4821598745631007e-17,2.8336343755913825e-15
408.97000000000003,20.489999999999995,84.57000000000005,8.1899999999999977,175,142.20999999999998,123.06999999999999,4.3500000000000005,3.48,1000,1000,3.0768980028780812e-13,1.6078238487243652,1.593904451783687e-13,1.2100995932292496e-13,2.4492404903254245e-14,5.6753516954308371e-17,4.0138949150303019e-17,2.7000901023360854e-15
412.28000000000003,21.760000000000005,89.680000000000007,8.5600000000000023,177,143.03999999999999,123.68000000000001,4.4000000000000004,3.52,1000,1000,3.0402910007262807e-13,1.597491979598999,1.5884232677006865e-13,1.1935397602972492e-13,2.317898206271457e-14,4.4913223887722281e-17,3.5949415005342392e-17,2.5729608331068188e-15
415.59000000000003,23.030000000000001,94.79000000000002,8.9299999999999997,179,143.87,124.28999999999999,4.4500000000000002,3.5600000000000001,1000,1000,3.0047611534328444e-13,1.5875014066696167,1.5829659360654807e-13,1.1772218399749845e-13,2.1937153835008619e-14,3.6043022072181343e-17,3.2200579529692867e-17,2.4519321069219144e-15
418.89999999999998,24.299999999999997,99.900000000000034,9.2999999999999972,181,144.69999999999999,124.90000000000001,4.5,3.6000000000000001,1000,1000,2.9702550640407777e-13,1.5778340101242065,1.5775329989791559e-13,1.1611431217570245e-13,2.0762995069458813e-14,2.9365070564310093e-17,2.8845839367643207e-17,2.3367076740080702e-15
422.20999999999998,25.570000000000007,105.01000000000005,9.6700000000000017,183,145.53,125.50999999999999,4.5499999999999998,3.6400000000000001,1000,1000,2.9367220460985166e-13,1.5684736967086792,1.5721239143406257e-13,1.1452994043599507e-13,1.9652741551647555e-14,2.4311708396937889e-17,2.5843387156673755e-17,2.2270031430532454e-15
425.51999999999998,26.840000000000003,110.12,10.039999999999999,185,146.36000000000001,126.12,4.6000000000000005,3.6800000000000002,1000,1000,2.9041157499631876e-13,1.5594055652618408,1.5667386821498902e-13,1.129687028601431e-13,1.8602847601657639e-14,2.046897964995747e-17,2.3155925322964496e-17,2.1225480987890292e-15
428.82999999999998,28.109999999999999,115.23000000000002,10.409999999999997,187,147.19,126.72999999999999,4.6500000000000004,3.7200000000000002,1000,1000,2.8723925364973479e-13,1.5506154298782349,1.5613768958311347e-13,1.1143019964859543e-13,1.7609969133413304e-14,1.7534913768950227e-17,2.0750105252939742e-17,2.0230871607818243e-15
432.13999999999999,29.379999999999995,120.34000000000003,10.780000000000001,189,148.01999999999998,127.34,4.7000000000000002,3.7600000000000002,1000,1000,2.8415131033722452e-13,1.5420907735824585,1.5560388264349023e-13,1.0991416652707253e-13,1.6670994147866339e-14,1.5288797459791087e-17,1.8596284102168043e-17,1.928377018817532e-15
435.44999999999999,30.650000000000006,125.45000000000005,11.149999999999999,191,148.84999999999999,127.94999999999999,4.75,3.8000000000000003,1000,1000,2.8114395035118422e-13,1.5338195562362671,1.5507242029106499e-13,1.084201698147054e-13,1.5782915678053989e-14,1.356893924660247e-17,1.6667773715365988e-17,1.8381862211433149e-15
438.75999999999999,31.920000000000002,130.56000000000006,11.519999999999996,193,149.68000000000001,128.56,4.8000000000000007,3.8399999999999999,1000,1000,2.7821362292949903e-13,1.5257900953292847,1.5454327542078344e-13,1.0694793168468733e-13,1.4942948679645685e-14,1.2256527042100323e-17,1.4940867096177807e-17,1.7522959156214264e-15
442.06999999999999,33.189999999999998,135.67000000000002,11.890000000000001,195,150.50999999999999,129.17000000000002,4.8500000000000005,3.8799999999999999,1000,1000,2.7535710257070578e-13,1.5179924964904785,1.5401646158517274e-13,1.0549706588999438e-13,1.4148436010285887e-14,1.1263964900957119e-17,1.33942999125966e-17,1.6704960380809473e-15
445.38,34.460000000000008,140.78000000000003,12.259999999999998,197,151.33999999999997,129.78,4.9000000000000004,3.9199999999999999,1000,1000,2.7257121798344996e-13,1.5104162693023682,1.5349195167917856e-13,1.0406727427502913e-13,1.3396881463879039e-14,1.0526463074514027e-17,1.2009102431634687e-17,1.5925899709989962e-15
448.69,35.730000000000004,145.89000000000004,12.630000000000003,199,152.17000000000002,130.38999999999999,4.9500000000000002,3.96,1000,1000,2.6985304182186587e-13,1.5030522346496582,1.5296971859774661e-13,1.0265824513166696e-13,1.2685926053667036e-14,9.9958300202837104e-18,1.0768310006109219e-17,1.5183872378415593e-15
452,37,151.00000000000006,13,201,153,131,5,4,1000,1000,2.6719975516030503e-13,1.4958910942077637,1.5244978944593118e-13,1.0126961254167469e-13,1.2013331071570287e-14,9.6360618749241844e-18,9.6567298097094344e-18,1.4477089028985292e-15
455.31,38.27000000000001,156.11000000000001,13.369999999999997,203,153.82999999999998,131.61000000000001,5.0500000000000007,4.04,1000,1000,2.6460867459839055e-13,1.4889241456985474,1.5193211001362367e-13,9.9901091901982014e-14,1.1377003499176124e-14,9.4199841009518574e-18,8.6608184142660025e-18,1.380384289031034e-15
458.62,39.539999999999992,161.22000000000003,13.740000000000002,205,154.66,132.22,5.1000000000000005,4.0800000000000001,1000,1000,2.6207738778628864e-13,1.482143759727478,1.5141669385335121e-13,9.8552385056991515e-14,1.0774951962025554e-14,9.3267625002783563e-18,7.7684402530121577e-18,1.3162521423417404e-15
461.93000000000001,40.810000000000002,166.33000000000004,14.109999999999999,207,155.49000000000001,132.82999999999998,5.1500000000000004,4.1200000000000001,1000,1000,2.596034281640569e-13,1.4755414724349976,1.5090352741258667e-13,9.7223146417260708e-14,1.0205294352909778e-14,9.339898955586311e-18,6.9687402347693667e-18,1.2551569264057085e-15
465.24000000000001,42.080000000000013,171.44000000000005,14.479999999999997,209,156.31999999999999,133.44,5.2000000000000002,4.1600000000000001,1000,1000,2.5718460022229606e-13,1.4691106081008911,1.5039259713880287e-13,9.5913104932246473e-14,9.6662620670349281e-15,9.4457582216583972e-18,6.2520188396748327e-18,1.196952210402182e-15
468.55000000000001,43.349999999999994,176.55000000000007,14.850000000000001,211,157.14999999999998,134.05000000000001,5.25,4.2000000000000002,1000,1000,2.5481873555666112e-13,1.4628440141677856,1.4988388947947268e-13,9.4621942117560642e-14,9.1561805202642829e-15,9.6322659430931786e-18,5.6095989431028744e-18,1.1414996103234032e-15
471.86000000000001,44.620000000000005,181.66000000000008,15.219999999999999,213,157.97999999999999,134.66,5.3000000000000007,4.2400000000000002,1000,1000,2.5250388260324164e-13,1.4567352533340454,1.4937739088206892e-13,9.334940047518725e-14,8.6734750783488967e-15,9.8878167758965361e-18,5.0337236588592758e-18,1.0886662478757714e-15
475.17000000000002,45.890000000000015,186.76999999999998,15.589999999999996,215,158.81,135.26999999999998,5.3500000000000005,4.2800000000000002,1000,1000,2.5023800848296418e-13,1.4507771730422974,1.4887311489911875e-13,9.2095208954583174e-14,8.2166524222027602e-15,1.0200385168323174e-17,4.5174450833888977e-18,1.0383258092710275e-15
478.48000000000002,47.159999999999997,191.88,15.960000000000001,217,159.63999999999999,135.88,5.4000000000000004,4.3200000000000003,1000,1000,2.4801929715718984e-13,1.4449645280838013,1.4837100732051356e-13,9.0859015190042358e-14,7.7842937716392224e-15,1.0556775935241646e-17,4.0545395097628912e-18,9.9035833346801643e-16
481.79000000000002,48.430000000000007,196.99000000000001,16.329999999999998,219,160.47,136.49000000000001,5.4500000000000002,4.3600000000000003,1000,1000,2.4584595969233403e-13,1.4392907619476318,1.4787106814625334e-13,8.964061589365746e-14,7.3750718260299358e-15,1.0942127949766824e-17,3.639449938626125e-18,9.4465074156827988e-16
485.10000000000002,49.699999999999989,202.10000000000002,16.700000000000003,221,161.30000000000001,137.09999999999999,5.5,4.4000000000000004,1000,1000,2.4371642399524662e-13,1.4337508678436279,1.4737331092886524e-13,8.8439699357303891e-14,6.9877278944152806e-15,1.1339527849913838e-17,3.2671955019201111e-18,9.0109323692602996e-16
488.41000000000003,50.969999999999999,207.21000000000004,17.07,223,162.13,137.70999999999998,5.5500000000000007,4.4400000000000004,1000,1000,2.4162906376266891e-13,1.4283397197723389,1.4687769501076781e-13,8.7256035188019998e-14,6.6210769777020478e-15,1.1730072077144012e-17,2.9333265883347735e-18,8.5958364619200412e-16
491.72000000000003,52.240000000000009,212.32000000000005,17.439999999999998,225,162.95999999999998,138.31999999999999,5.6000000000000005,4.4800000000000004,1000,1000,2.3958225269134215e-13,1.4230514764785767,1.4638422039196103e-13,8.6089298125154035e-14,6.2739848987738642e-15,1.20931522536762e-17,2.6338439864035716e-18,8.2002334296740645e-16
495.03000000000003,53.509999999999991,217.43000000000006,17.810000000000002,227,163.78999999999999,138.93000000000001,5.6500000000000004,4.5200000000000005,1000,1000,2.3757466263360505e-13,1.4178818464279175,1.4589290062497207e-13,8.4939271328271504e-14,5.9453996427102397e-15,1.2407139260853366e-17,2.365185856408852e-18,7.8231952420495339e-16
498.34000000000003,54.780000000000001,222.54000000000008,18.18,229,164.62,139.53999999999999,5.7000000000000002,4.5600000000000005,1000,1000,2.3560488412663338e-13,1.4128261804580688,1.4540366794716514e-13,8.3805717628147175e-14,5.6343191695345726e-15,1.2650498278608304e-17,2.1241541113073315e-18,7.4638351614297925e-16
501.65000000000003,56.050000000000011,227.65000000000009,18.549999999999997,231,165.44999999999999,140.14999999999998,5.75,4.6000000000000005,1000,1000,2.3367153481265723e-13,1.4078794717788696,1.4491657656864887e-13,8.268835242171077e-14,5.3397901436647282e-15,1.2802956764488566e-17,1.9078823634813608e-18,7.1213013903072579e-16
504.95999999999998,57.319999999999993,232.75999999999999,18.920000000000002,233,166.28,140.75999999999999,5.8000000000000007,4.6399999999999997,1000,1000,2.3177347627939549e-13,1.4030381441116333,1.4443158583184179e-13,8.1586938539737058e-14,5.0609176747919322e-15,1.2847219199066278e-17,1.7138064564296021e-18,6.7947945413379587e-16
508.26999999999998,58.590000000000003,237.87,19.289999999999999,235,167.11000000000001,141.37,5.8500000000000005,4.6799999999999997,1000,1000,2.2990943458929547e-13,1.3982980251312256,1.4394866863168959e-13,8.0501238813000808e-14,4.7968619297489822e-15,1.2770286439015171e-17,1.5396342726746709e-18,6.4835575788252863e-16
511.57999999999998,59.860000000000014,242.98000000000002,19.659999999999997,237,167.94,141.98000000000002,5.9000000000000004,4.7199999999999998,1000,1000,2.2807829843513039e-13,1.3936551809310913,1.4346783852071943e-13,7.9431016072276789e-14,4.5468169566865654e-15,1.2564709722919205e-17,1.3833054087082742e-18,6.1868509371271695e-16
514.88999999999999,61.129999999999995,248.09000000000003,20.030000000000001,239,168.76999999999998,142.59,5.9500000000000002,4.7599999999999998,1000,1000,2.2627901071978207e-13,1.3891061544418335,1.4298906839387698e-13,7.8376033148339769e-14,4.3100255081498368e-15,1.2229567571575995e-17,1.242976389137761e-18,5.9039879901607402e-16
518.20000000000005,62.400000000000006,253.20000000000005,20.399999999999999,241,169.59999999999999,143.19999999999999,6,4.7999999999999998,1000,1000,2.2451048724107803e-13,1.3846473693847656,1.4251234469863511e-13,7.7336039319437361e-14,4.0857752294301553e-15,1.1770669274427502e-17,1.1169971954362412e-18,5.6343128167874682e-16
521.50999999999999,63.670000000000016,258.31000000000006,20.769999999999996,243,170.43000000000001,143.81,6.0500000000000007,4.8399999999999999,1000,1000,2.2277183353222596e-13,1.3802758455276489,1.4203768098752095e-13,7.6310838073925802e-14,3.8733948469168219e-15,1.1200247178372159e-17,1.0038915170054607e-18,5.3771980832307935e-16
524.81999999999994,64.939999999999998,263.42000000000007,21.140000000000001,245,171.25999999999999,144.42000000000002,6.1000000000000005,4.8799999999999999,1000,1000,2.2106212802137926e-13,1.3759883642196655,1.4156503660295305e-13,7.5300205795107017e-14,3.6722440037017124e-15,1.0535964898210424e-17,9.0233172896227191e-19,5.1320476900540857e-16
528.13,66.210000000000008,268.53000000000009,21.509999999999998,247,172.08999999999997,145.03,6.1500000000000004,4.9199999999999999,1000,1000,2.1938046268921846e-13,1.3717824220657349,1.4109442509745856e-13,7.4303884984965041e-14,3.4817130478210405e-15,9.799525171673851e-18,8.1112757010399935e-19,4.8982904194135404e-16
531.44000000000005,67.47999999999999,273.63999999999999,21.880000000000003,249,172.92000000000002,145.63999999999999,6.2000000000000002,4.96,1000,1000,2.1772609214674998e-13,1.3676551580429077,1.4062584647103749e-13,7.3321713013174e-14,3.3012410317054871e-15,9.0148897667468758e-18,7.2921838809019688e-19,4.6753942287391633e-16
534.75,68.75,278.75,22.25,251,173.75,146.25,6.25,5,1000,1000,2.1609813547970869e-13,1.363603949546814,1.4015926006610835e-13,7.2353439157981508e-14,3.1302831014117308e-15,8.2064150165661223e-18,6.5564754854244691e-19,4.4628418985375373e-16
538.05999999999995,70.02000000000001,283.86000000000001,22.619999999999997,253,174.57999999999998,146.86000000000001,6.3000000000000007,5.04,1000,1000,2.144958744041553e-13,1.3596264123916626,1.3969467943519831e-13,7.1398853355216646e-14,2.9683272255231563e-15,7.3971387283718049e-18,5.8955824744250937e-19,4.2601365910455386e-16
541.37,71.289999999999992,288.97000000000003,22.990000000000002,255,175.41,147.47,6.3500000000000005,5.0800000000000001,1000,1000,2.1291854997856907e-13,1.3557202816009521,1.3923205036819875e-13,7.0457772645762806e-14,2.8148969480069333e-15,6.6075137699899097e-18,5.3018591141044385e-19,4.06682487893859e-16
544.68000000000006,72.560000000000002,294.08000000000004,23.359999999999999,257,176.24000000000001,148.07999999999998,6.4000000000000004,5.1200000000000001,1000,1000,2.1136552523417368e-13,1.3518828153610229,1.3877142707521828e-13,6.9529993741712648e-14,2.6695348710715442e-15,5.8543211545073002e-18,4.7684186088751164e-19,3.8824588935458309e-16
547.99000000000001,73.830000000000013,299.19000000000005,23.729999999999997,259,177.06999999999999,148.69,6.4500000000000002,5.1600000000000001,1000,1000,2.0983608188702985e-13,1.3481127023696899,1.3831275534614829e-13,6.8615272697577362e-14,2.5318035021997323e-15,5.1502428014853329e-18,4.289070545827934e-19,3.7066098244377139e-16
551.29999999999995,75.099999999999994,304.30000000000007,0.10000000000000142,261,177.89999999999998,149.30000000000001,6.5,5.2000000000000002,1000,1000,2.0832954231077977e-13,1.3444069623947144,1.3785602162846161e-13,6.7713446883031075e-14,2.4013011360162623e-15,4.5038677408144523e-18,3.8583030586499322e-19,3.5388864482717257e-16
554.61000000000001,76.370000000000005,309.41000000000008,0.46999999999999886,263,178.72999999999999,149.91,6.5500000000000007,5.2400000000000002,1000,1000,2.0684537795686436e-13,1.3407642841339111,1.3740125302721257e-13,6.6824333338957181e-14,2.2776413137389493e-15,3.9198840186163026e-18,3.4711533221597345e-19,3.3789001886833136e-16
557.92000000000007,77.640000000000015,314.5200000000001,0.83999999999999631,265,179.56,150.51999999999998,6.6000000000000005,5.2800000000000002,1000,1000,2.0538295185650729e-13,1.3371825218200684,1.3694839533229253e-13,6.5947749106239073e-14,2.1604617170246053e-15,3.3997030118110525e-18,3.1231757575527511e-19,3.2262942330434465e-16
561.23000000000002,78.909999999999997,319.63,1.2100000000000009,267,180.38999999999999,151.13,6.6500000000000004,5.3200000000000003,1000,1000,2.0394164059345937e-13,1.3336595296859741,1.3649747564875581e-13,6.5083450239387941e-14,2.0494118859913039e-15,2.9420473467377669e-18,2.8103582803641584e-19,3.0807130922120738e-16
564.53999999999996,80.180000000000007,324.74000000000001,1.5799999999999983,269,181.22,151.74000000000001,6.7000000000000002,5.3600000000000003,1000,1000,2.0252096982927015e-13,1.3301939964294434,1.360484939766024e-13,6.4231321541922959e-14,1.9441699481190884e-15,2.5437220382804598e-18,2.5291328987204972e-19,2.9418343642736468e-16
567.85000000000002,81.449999999999989,329.85000000000002,1.9500000000000028,271,182.05000000000001,152.34999999999999,6.75,5.4000000000000004,1000,1000,2.0112027549010897e-13,1.3267835378646851,1.3560138255319654e-13,6.3391119068355317e-14,1.8444231364921852e-15,2.200206751186682e-18,2.2762730912449279e-19,2.8093353826148207e-16
571.16000000000008,82.719999999999999,334.96000000000004,2.3200000000000003,273,182.88,152.95999999999998,6.8000000000000007,5.4400000000000004,1000,1000,1.9973916455268831e-13,1.3234270811080933,1.3515618203611968e-13,6.2562700517149877e-14,1.7498824011173437e-15,1.9062677069256573e-18,2.0489003986527366e-19,2.682924450264385e-16
574.47000000000003,83.990000000000009,340.07000000000005,2.6899999999999977,275,183.70999999999998,153.56999999999999,6.8500000000000005,5.4800000000000004,1000,1000,1.9837708136339477e-13,1.3201229572296143,1.3471285176779035e-13,6.1745882929190032e-14,1.6602713974955222e-15,1.656376133680658e-18,1.8444265211084566e-19,2.5623141054158651e-16
577.77999999999997,85.259999999999991,345.18000000000006,3.0600000000000023,277,184.53999999999999,154.18000000000001,6.9000000000000004,5.5200000000000005,1000,1000,1.9703356513630504e-13,1.3168690204620361,1.3427139174820857e-13,6.094050367414991e-14,1.575327545413072e-15,1.4450596113141862e-18,1.6605229451877511e-19,2.4472317093393635e-16
581.09000000000003,86.530000000000001,350.29000000000008,3.4299999999999997,279,185.37,154.78999999999999,6.9500000000000002,5.5600000000000005,1000,1000,1.9570814153296867e-13,1.3136645555496216,1.3383181552990148e-13,6.0146366240385746e-14,1.4948045700405787e-15,1.267136163481327e-18,1.4951058219818402e-19,2.337421828661724e-16
584.40000000000009,87.800000000000011,355.40000000000009,3.7999999999999972,281,186.19999999999999,155.39999999999998,7,5.6000000000000005,1000,1000,1.9440041753009812e-13,1.3105075359344482,1.3339409600781477e-13,5.936333510262598e-14,1.418469643196666e-15,1.117848674479288e-18,1.346304301589676e-19,2.2326382944326507e-16
587.71000000000004,89.069999999999993,-359.49000000000001,4.1700000000000017,283,187.03,156.00999999999999,7.0500000000000007,5.6399999999999997,1000,1000,1.9310991878924294e-13,1.3073968887329102,1.3295820607689413e-13,5.8591227301754006e-14,1.3460998893370874e-15,9.9293685396069123e-19,1.2124328742662112e-19,2.1326435403802184e-16
591.01999999999998,-89.659999999999997,-354.38,4.5399999999999991,285,187.86000000000001,156.62,7.1000000000000005,5.6799999999999997,1000,1000,1.9183626583964275e-13,1.3043317794799805,1.3252417284219387e-13,5.7829886983707529e-14,1.2774861972029896e-15,8.9656876163461497e-19,1.0919821938874778e-19,2.0372176026359369e-16
594.32999999999993,-88.389999999999986,-349.26999999999998,4.9099999999999966,287,188.69,157.23000000000002,7.1500000000000004,5.7199999999999998,1000,1000,1.9057907921053718e-13,1.3013104200363159,1.3209195564613252e-13,5.7079151518160676e-14,1.2124306787220703e-15,8.2757419542823806e-19,9.8359652435419851e-20,1.9461460759850327e-16
597.63999999999999,-87.120000000000005,-344.15999999999997,5.2800000000000011,289,189.51999999999998,157.84,7.2000000000000002,5.7599999999999998,1000,1000,1.8933796587863871e-13,1.2983318567276001,1.3166156804123724e-13,5.6338865051051151e-14,1.1507450808218023e-15,7.5757992975280254e-19,8.8605661436816725e-20,1.8592264666135525e-16
600.95000000000005,-85.849999999999994,-339.04999999999995,5.6499999999999986,291,190.34999999999999,158.44999999999999,7.25,5.7999999999999998,1000,1000,1.881125057156055e-13,1.2953945398330688,1.3123298292245372e-13,5.5608861563921294e-14,1.0922520559788541e-15,6.8762914275831433e-19,7.9826845294579726e-20,1.7762667362704863e-16
604.25999999999999,-84.579999999999984,-333.93999999999994,6.019999999999996,293,191.18000000000001,159.06,7.3000000000000007,5.8399999999999999,1000,1000,1.8690237346078581e-13,1.2924976348876953,1.3080620028978196e-13,5.4888991978972387e-14,1.0367828328784853e-15,6.1881696987700536e-19,7.1924821214603331e-20,1.69708172884752e-16
607.56999999999994,-83.310000000000002,-328.82999999999993,6.3900000000000006,295,192.00999999999999,159.67000000000002,7.3500000000000005,5.8799999999999999,1000,1000,1.8570728451110935e-13,1.2896403074264526,1.3038119303816764e-13,5.417912077093287e-14,9.8418039278809879e-16,5.5221083599058704e-19,6.4811559085135996e-20,1.6214970084970785e-16
610.88,-82.039999999999992,-323.71999999999991,6.759999999999998,297,192.83999999999997,160.28,7.4000000000000004,5.9199999999999999,1000,1000,1.8452685939581576e-13,1.2868210077285767,1.2995800182519224e-13,5.3479092085740448e-14,9.3429279917278066e-16,4.8877399292237735e-19,5.8407584943887276e-20,1.5493456832587732e-16
614.19000000000005,-80.77000000000001,-318.6099999999999,7.1300000000000026,299,193.66999999999999,160.88999999999999,7.4500000000000002,5.96,1000,1000,1.8336085416941622e-13,1.2840397357940674,1.2953657244074712e-13,5.2788767009991772e-14,8.869782798929843e-16,4.2930725490290421e-19,5.2641599699464221e-20,1.4804694638505858e-16
617.5,-79.5,-313.5,7.5,301,194.5,161.5,7.5,6,1000,1000,1.8220888936115037e-13,1.2812948226928711,1.291169048848323e-13,5.2107982913360967e-14,8.4210067440243855e-16,3.7441265432174136e-19,4.7449448386779954e-20,1.4147156196442145e-16
620.80999999999995,-78.22999999999999,-308.38999999999999,7.8699999999999974,303,195.32999999999998,162.11000000000001,7.5500000000000007,6.04,1000,1000,1.8107070747300225e-13,1.27858567237854,1.286989856049206e-13,5.1436624599367209e-14,7.9953335127552891e-16,3.2447806133799374e-19,4.2773654877959111e-20,1.3519409491320142e-16
624.12,-76.960000000000008,-303.27999999999997,8.240000000000002,305,196.16,162.72,7.6000000000000005,6.0800000000000001,1000,1000,1.7994602390190156e-13,1.2759113311767578,1.2828281460101204e-13,5.0774522661421045e-14,7.5915470834476517e-16,2.7968015656062385e-19,3.8562368519526543e-20,1.292006485971076e-16
627.43000000000006,-75.689999999999998,-298.16999999999996,8.6099999999999994,307,196.99000000000001,163.32999999999998,7.6500000000000004,6.1200000000000001,1000,1000,1.7883458114983236e-13,1.2732712030410767,1.2786839187310661e-13,5.0121578843700595e-14,7.208517725908073e-16,2.4000717851529696e-19,3.4769231654262333e-20,1.2347831899858417e-16
630.74000000000001,-74.419999999999987,-293.05999999999995,8.9799999999999969,309,197.81999999999999,163.94,7.7000000000000002,6.1600000000000001,1000,1000,1.7773604040361574e-13,1.2706640958786011,1.2745567676362285e-13,4.9477613575221041e-14,6.8451331799976897e-16,2.052873579779376e-19,3.1352122694411633e-20,1.1801440062342229e-16
634.04999999999995,-73.150000000000006,-287.94999999999993,9.3500000000000014,311,198.65000000000001,164.55000000000001,7.75,6.2000000000000002,1000,1000,1.7665027969050728e-13,1.2680900096893311,1.2704470993014222e-13,4.8842538764555868e-14,6.5003965938167018e-16,1.7522925595428861e-19,2.8273705421310185e-20,1.1279708794991963e-16
637.36000000000001,-71.879999999999995,-282.83999999999992,9.7199999999999989,313,199.47999999999999,165.16,7.8000000000000007,6.2400000000000002,1000,1000,1.755769601973281e-13,1.2655477523803711,1.266354371625561e-13,4.821620194577457e-14,6.1733206445859661e-16,1.4945822425034883e-19,2.550003473368777e-20,1.0781517764385976e-16
640.66999999999996,-70.609999999999985,-277.7299999999999,10.089999999999996,315,200.31,165.76999999999998,7.8500000000000005,6.2800000000000002,1000,1000,1.745158650836437e-13,1.2630363702774048,1.262278855659188e-13,4.7598484534264532e-14,5.8629926543048161e-16,1.2755125045567687e-19,2.3000745671362877e-20,1.0305765827692837e-16
643.98000000000002,-69.340000000000003,-272.62,10.460000000000001,317,201.13999999999999,166.38,7.9000000000000004,6.3200000000000003,1000,1000,1.7346675040396525e-13,1.2605558633804321,1.2582200093012169e-13,4.6989244228490615e-14,5.5685311793125152e-16,1.0906823571030331e-19,2.0748392640104936e-20,9.8514206635080803e-17
647.28999999999996,-68.069999999999993,-267.50999999999999,10.829999999999998,319,201.97,166.99000000000001,7.9500000000000002,6.3600000000000003,1000,1000,1.7242941287038543e-13,1.2581049203872681,1.2541783746527341e-13,4.638837260823557e-14,5.2891204210017391e-16,9.3575614588628202e-20,1.8718459105157129e-20,9.4175108309203239e-17
650.60000000000002,-66.800000000000011,-262.39999999999998,11.200000000000003,321,202.79999999999998,167.59999999999999,8,6.4000000000000004,1000,1000,1.7140360853741543e-13,1.2556831836700439,1.2501534096126532e-13,4.5795744312623204e-14,5.0239742269183175e-16,8.0663021496294268e-20,1.6888766286345375e-20,9.0031032701986077e-17
653.90999999999997,-65.530000000000001,-257.28999999999996,11.57,323,203.63,168.20999999999998,8.0500000000000007,6.4400000000000004,1000,1000,1.7038910701209359e-13,1.2532899379730225,1.2461449786557027e-13,4.5211223816381957e-14,4.7723472080686666e-16,6.9953947082922102e-20,1.5239377838437442e-20,8.6072880826691233e-17
657.22000000000003,-64.259999999999991,-252.17999999999995,11.939999999999998,325,204.45999999999998,168.81999999999999,8.0999999999999996,6.4800000000000004,1000,1000,1.693857863216755e-13,1.2509253025054932,1.2421533528324258e-13,4.4634719639953524e-14,4.53354797380959e-16,6.1112943760727309e-20,1.3752435061255278e-20,8.2292274998074772e-17
660.52999999999997,-62.990000000000009,-247.06999999999994,12.310000000000002,327,205.28999999999999,169.43000000000001,8.1500000000000004,6.5200000000000005,1000,1000,1.6839332120550943e-13,1.2485876083374023,1.2381781255670077e-13,4.4066072541143822e-14,4.3068949273163441e-16,5.3846488428050007e-20,1.2411710997626067e-20,7.8680923557676461e-17
663.84000000000003,-61.719999999999999,-241.95999999999992,12.68,329,206.12,170.03999999999999,8.2000000000000011,6.5600000000000005,1000,1000,1.6741163034843243e-13,1.2462773323059082,1.23421943238472e-13,4.350521814544886e-14,4.0917800577514778e-16,4.7903473607843533e-20,1.1202828537645298e-20,7.523134217531392e-17
667.14999999999998,-60.449999999999989,-236.84999999999991,13.049999999999997,331,206.94999999999999,170.64999999999998,8.25,6.6000000000000005,1000,1000,1.6644046980495569e-13,1.2439935207366943,1.2302770022350196e-13,4.2952017539465287e-14,3.8875945601841522e-16,4.3071459285523808e-20,1.0112652957914425e-20,7.1936066373139471e-17
670.46000000000004,-59.180000000000007,-231.7399999999999,13.420000000000002,333,207.78,171.25999999999999,8.3000000000000007,6.6400000000000006,1000,1000,1.6547967694475335e-13,1.241735577583313,1.226350970643178e-13,4.2406358914844067e-14,3.6937783340779953e-16,3.9173735771559925e-20,9.1294542880478186e-21,6.878800886766476e-17
